dataset,pipeline,subject,metric,n_conditions,slope_per_100pct_dropout,slope_per_10pct_dropout,intercept,r_value,p_value_subject_slope
PhysionetMotorImagery,riemann_lr,88,balanced_accuracy,5,0.10468468468468467,0.010468468468468467,0.4483693693693694,0.5227136113420006,0.36615037486065427
PhysionetMotorImagery,riemann_lr,88,brier_score,5,0.15430406999602372,0.015430406999602374,0.3230133318276739,0.7002247041480643,0.18791611804481081
PhysionetMotorImagery,riemann_lr,88,ece,5,0.19190903465334694,0.019190903465334697,0.29543748234840195,0.6661719896717161,0.21957163343417263
PhysionetMotorImagery,riemann_lr,89,roc_auc,5,-0.2860810810810814,-0.02860810810810814,0.6903378378378379,-0.9995657370466394,1.0862623775608808e-05
PhysionetMotorImagery,riemann_lr,89,balanced_accuracy,5,-0.2930405405405407,-0.02930405405405407,0.6061689189189189,-0.6574913891909716,0.2278570727652523
PhysionetMotorImagery,riemann_lr,89,brier_score,5,0.3825588989670774,0.038255889896707744,0.27920512771573747,0.8724475678270348,0.05362634459515186
PhysionetMotorImagery,riemann_lr,89,ece,5,0.36733835111852714,0.036733835111852714,0.28172659367132447,0.8828733991426119,0.04726461161505756
PhysionetMotorImagery,riemann_lr,90,roc_auc,5,-0.12675675675675666,-0.012675675675675666,0.5884864864864865,-0.793655434096413,0.1089688499358141
PhysionetMotorImagery,riemann_lr,90,balanced_accuracy,5,-0.12912162162162155,-0.012912162162162157,0.5595067567567567,-0.6859791422215238,0.20099030635885984
PhysionetMotorImagery,riemann_lr,90,brier_score,5,0.23962867668929486,0.023962867668929487,0.2665890965223672,0.9794305571097889,0.003530393558501447
PhysionetMotorImagery,riemann_lr,90,ece,5,0.1801623857304773,0.01801623857304773,0.2747842008578296,0.9898788091006145,0.0012204524017128439
