dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,protocol_version,mask_seed_scope,selected_channels,region,dropped_channels,session_train,session_test,run_signature
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.1,3,22,2,0.5,0.8156956004756242,0.44933636787659936,0.4697921263303564,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.1,4,22,2,0.5517241379310345,0.9988109393579073,0.4318636264305289,0.45256703482441324,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.1,5,22,2,0.5862068965517242,0.9869203329369798,0.3423350387349583,0.3861643017055269,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.1,6,22,2,0.9655172413793103,0.9964328180737217,0.027422322488941834,0.05154701187135871,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.1,7,22,2,0.5,0.7942925089179548,0.49814122531900235,0.4990119364915264,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.1,8,22,2,0.5,0.9726516052318669,0.4999925075966558,0.4999962407366957,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.1,9,22,2,0.5,0.8596908442330559,0.4999999964630694,0.4999999982191957,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.2,0,22,4,0.5,0.9548156956004756,0.4999999999337745,0.4999999999667142,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.2,1,22,4,0.5,0.5689655172413793,0.49999999999999994,0.5,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.2,2,22,4,0.5,0.8002378121284185,0.49999985936274466,0.49999992897264045,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.2,3,22,4,0.5172413793103449,0.4661117717003567,0.46782243111338334,0.47464456526790194,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.2,4,22,4,0.603448275862069,0.7146254458977409,0.30818312979646434,0.32609041856095455,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.2,5,22,4,0.5,0.9274673008323425,0.49907936164877204,0.499534282985829,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.2,6,22,4,0.5,0.8382877526753865,0.4853823574206054,0.49214953887719376,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.2,7,22,4,0.5,0.9595719381688466,0.4999999992638379,0.49999999963024266,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.2,8,22,4,0.8448275862068966,0.8620689655172413,0.14172003207920958,0.1597723942053647,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.2,9,22,4,0.5,0.9447086801426873,0.4999999999906897,0.49999999999529476,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.3,0,22,7,0.5,0.7348394768133174,0.49999980947085176,0.49999988210039925,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.3,1,22,7,0.5172413793103449,0.7812128418549346,0.40892226530811826,0.4371452405540147,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.3,2,22,7,0.5,0.72294887039239,0.4999878094532063,0.49999319171916534,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.3,3,22,7,0.5,0.9167657550535078,0.499998712250903,0.4999993515024007,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.3,4,22,7,0.5,0.8156956004756243,0.4999999999996702,0.4999999999998326,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.3,5,22,7,0.5172413793103449,0.8763376932223544,0.42094918116542784,0.4512018009617007,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.3,6,22,7,0.5,0.920332936979786,0.48989977291159303,0.49457471484755966,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.3,7,22,7,0.5,0.8275862068965517,0.3740461612964097,0.3966327242987605,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.3,8,22,7,0.5,0.61474435196195,0.4999996984411151,0.499999814799589,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.3,9,22,7,0.5517241379310345,0.5291319857312724,0.3327235820475968,0.30773347037856125,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.5,0,22,11,0.5,0.8180737217598097,0.47335868164987116,0.4847488325923478,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.5,1,22,11,0.5172413793103449,0.8953626634958383,0.38269823545869275,0.4230574852601659,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.5,2,22,11,0.5,0.6230677764565993,0.49895003195676996,0.4990808655633232,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.5,3,22,11,0.5,0.6147443519619501,0.4509835557054527,0.46852743381836004,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.5,4,22,11,0.5,0.7003567181926278,0.45526239197644675,0.4730148642361269,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.5,5,22,11,0.5,0.7003567181926278,0.4999999973031394,0.4999999983229624,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.5,6,22,11,0.5,0.7491082045184304,0.49999999020187047,0.49999999459529587,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.5,7,22,11,0.5,0.6302021403091557,0.499964404041073,0.4999773544366162,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.5,8,22,11,0.6379310344827587,0.6587395957193817,0.27923803637093614,0.2306294243032322,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,1,0.5,9,22,11,0.5,0.6444708680142688,0.499999910985662,0.49999993045799607,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,clean,all_channels,2,0.0,0,22,0,0.9655172413793103,0.995243757431629,0.03936651080604008,0.05960062866273423,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.1,0,22,2,0.7758620689655172,0.9239001189060643,0.1478970605707551,0.150541413080139,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.1,1,22,2,0.5,0.9108204518430439,0.4984372543607946,0.49920226546513125,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.1,2,22,2,0.5,0.9667063020214031,0.4991014642228376,0.4995460546552619,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.1,3,22,2,0.5,0.8715814506539833,0.49999999999838896,0.499999999999185,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.1,4,22,2,0.8620689655172413,0.985731272294887,0.12449006726295249,0.16184153548006586,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.1,5,22,2,0.5,0.8799048751486326,0.49999999990911675,0.4999999999545517,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.1,6,22,2,0.5,0.9607609988109395,0.49984300685820443,0.4999213216411118,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.1,7,22,2,0.5,0.8799048751486326,0.49999999990911675,0.4999999999545517,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.1,8,22,2,0.8620689655172413,0.9881093935790726,0.09495778484851283,0.12202976962388995,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.1,9,22,2,0.5,0.7170035671819263,0.4999796255666264,0.49998653760721673,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.2,0,22,4,0.5,0.3103448275862069,0.4968562879922718,0.49595859324559344,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.2,1,22,4,0.5,0.6444708680142687,0.4999999999992374,0.49999999999957123,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.2,2,22,4,0.5,0.8941736028537455,0.4994713056118885,0.49973288817075256,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.2,3,22,4,0.5,0.9643281807372176,0.4999977359736337,0.4999988669132879,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.2,4,22,4,0.5172413793103449,0.7336504161712247,0.4313349571403982,0.45438209740515706,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.2,5,22,4,0.5,0.8418549346016647,0.4999939342303279,0.4999969422911268,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.2,6,22,4,0.5344827586206896,0.6575505350772889,0.34933371949394676,0.3476595568552614,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.2,7,22,4,0.5,0.7348394768133174,0.4999984131450241,0.49999919158143896,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.2,8,22,4,0.5,0.9785969084423306,0.49999999997828276,0.4999999999891404,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.2,9,22,4,0.5,0.9369797859690845,0.49999996155409093,0.49999998074911056,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.3,0,22,7,0.5344827586206897,0.6658739595719382,0.3420096218216256,0.34342018303335753,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.3,1,22,7,0.5,0.7241379310344828,0.4992444815143415,0.49958261288677774,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.3,2,22,7,0.5,0.9036860879904876,0.4999515507404077,0.49997527692999233,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.3,3,22,7,0.5,0.7717003567181927,0.49995377220943854,0.49997591027965016,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.3,4,22,7,0.5,0.8834720570749108,0.42970037817540996,0.4597462561182093,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.3,5,22,7,0.6724137931034483,0.7586206896551724,0.24306855372550185,0.2312455620388692,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.3,6,22,7,0.5,0.72294887039239,0.4999999999986909,0.4999999999993098,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.3,7,22,7,0.5517241379310345,0.7919143876337693,0.3882946362758858,0.40813963280827587,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.3,8,22,7,0.5,0.9024970273483948,0.4371494653207013,0.4631369796646358,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.3,9,22,7,0.5172413793103449,0.9560047562425684,0.46768217136717344,0.48034387588785493,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.5,0,22,11,0.5,0.8061831153388822,0.4978499009498396,0.49865145759819446,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.5,1,22,11,0.5,0.7455410225921522,0.4999999968093833,0.4999999983383813,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.5,2,22,11,0.5,0.7241379310344827,0.4999998526499762,0.4999999153806132,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.5,3,22,11,0.5172413793103449,0.9405469678953627,0.4554913812968756,0.472461502636723,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.5,4,22,11,0.5,0.7205707491082045,0.49963372822420277,0.49974533309983504,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.5,5,22,11,0.5,0.6884661117717004,0.49999980035011776,0.49999989656873517,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.5,6,22,11,0.5,0.8775267538644471,0.49999999999996425,0.4999999999999812,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.5,7,22,11,0.5344827586206896,0.6397146254458977,0.4104802894287514,0.4185333408429798,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.5,8,22,11,0.5,0.7800237812128419,0.4999999975648654,0.4999999987486623,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,2,0.5,9,22,11,0.5172413793103449,0.7003567181926278,0.4106557901578616,0.4288729086994864,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,clean,all_channels,3,0.0,0,22,0,0.9655172413793103,0.9976218787158145,0.029453312953607213,0.05404356707900939,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.1,0,22,2,0.5,0.9892984542211652,0.4999917086278228,0.4999958538426298,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.1,1,22,2,0.8275862068965517,0.9892984542211652,0.1405805345237571,0.1862439601298836,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.1,2,22,2,0.5,0.7502972651605231,0.4999945450060187,0.4999972054092395,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.1,3,22,2,0.5,0.9464922711058265,0.49999999448809657,0.4999999972431365,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.1,4,22,2,0.5,0.7657550535077289,0.49990623836068004,0.49995275017542495,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.1,5,22,2,0.8793103448275863,0.9690844233055886,0.09226063972047595,0.12204937195673621,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.1,6,22,2,0.5,0.9619500594530321,0.49999471037272314,0.4999973550485389,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.1,7,22,2,0.5172413793103449,0.8133174791914388,0.47864539333562284,0.48626892596282983,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.1,8,22,2,0.5,0.6765755053507729,0.49996429795043157,0.4999768691815258,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.1,9,22,2,0.5172413793103449,0.9869203329369798,0.4608118570539218,0.4715968710944559,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.2,0,22,4,0.5,0.7800237812128419,0.4999466664643704,0.49997145874251725,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.2,1,22,4,0.5,0.9619500594530321,0.4999902363457358,0.4999951164450571,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.2,2,22,4,0.5,0.7146254458977407,0.49999446301433376,0.4999972283775022,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.2,3,22,4,0.5,0.8929845422116528,0.49326437554182806,0.49641206883360695,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.2,4,22,4,0.5172413793103449,0.7360285374554102,0.481897886988466,0.4848382938186268,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.2,5,22,4,0.5,0.6183115338882282,0.4985179271565736,0.49904386432366477,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.2,6,22,4,0.5,0.8549346016646848,0.49999248993021783,0.49999624404942256,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.2,7,22,4,0.5,0.6932223543400713,0.49409372124006495,0.4963537154613177,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.2,8,22,4,0.5,0.5184304399524376,0.4999999832346351,0.4999999809345623,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.2,9,22,4,0.5689655172413793,0.9643281807372176,0.40246569616690675,0.4339969379557093,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.3,0,22,7,0.5,0.6539833531510106,0.49875714205847815,0.49929642148228615,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.3,1,22,7,0.5,0.8026159334126041,0.4999999359092833,0.49999996587057494,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.3,2,22,7,0.5,0.8787158145065399,0.4879515268592514,0.4934124119736589,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.3,3,22,7,0.5,0.8133174791914387,0.4999999925553148,0.499999996128784,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.3,4,22,7,0.5,0.7051129607609987,0.4993944510946631,0.49967354889881005,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.3,5,22,7,0.5,0.5291319857312723,0.4784329777229833,0.48980058834380474,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,8,csp_lda,channel_dropout,all_channels,3,0.3,6,22,7,0.5,0.6242568370986921,0.4999999922692394,0.49999999539303264,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
