dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,region,dropped_channels,session_train,session_test
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.2,9,22,4,0.5,0.6847290640394089,0.44364310800992957,0.45750940489911585,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.3,0,22,7,0.5,0.4913793103448277,0.3645383206779103,0.35543183625159686,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.3,1,22,7,0.5,0.6083743842364532,0.49113707108462373,0.49115106389231605,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.3,2,22,7,0.5,0.5406403940886699,0.49122136323924753,0.4912208280651642,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.3,3,22,7,0.5,0.7623152709359606,0.4907162764622856,0.49089022575980745,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.3,4,22,7,0.5,0.687192118226601,0.5045374935770063,0.5053426097819196,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.3,5,22,7,0.5,0.438423645320197,0.4885520434123409,0.48869516987877865,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.3,6,22,7,0.5,0.6699507389162562,0.4886951317657887,0.4893390372447403,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.3,7,22,7,0.5,0.644088669950739,0.47521246677258483,0.4777836389740679,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.3,8,22,7,0.5,0.6317733990147784,0.48700708826564576,0.48785939394104183,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.3,9,22,7,0.5,0.5751231527093597,0.3895130702718732,0.3833694825265258,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.5,0,22,11,0.5,0.5369458128078818,0.4912278584092077,0.4912278812277253,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.5,1,22,11,0.5,0.5911330049261083,0.4163495469540868,0.41784256040342554,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.5,2,22,11,0.43842364532019706,0.46059113300492616,0.27608783904255657,0.1722067513628255,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.5,3,22,11,0.5,0.5246305418719213,0.3168784027236599,0.26155380224103525,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.5,4,22,11,0.5,0.5529556650246306,0.4890374532664415,0.4892014470739084,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.5,5,22,11,0.5,0.4507389162561576,0.49097194346576845,0.4909681332734649,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.5,6,22,11,0.49938423645320196,0.604679802955665,0.3069549145203029,0.2676963259627654,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.5,7,22,11,0.4772167487684729,0.4852216748768473,0.27716732279685147,0.1857233260129252,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.5,8,22,11,0.5,0.49753694581280783,0.48307597789546725,0.48238342933557105,,,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,5,0.5,9,22,11,0.5,0.49014778325123154,0.49093454334761166,0.49092021966361454,,,,,
BNCI2014-001,6,riemann_lr,reduced_montage,motor_core,1,0.0,0,3,0,0.6896551724137931,0.7621878715814507,0.2057240092764513,0.07812278059387931,"C3,Cz,C4",,,,
BNCI2014-001,6,riemann_lr,reduced_montage,motor_core,2,0.0,0,3,0,0.5862068965517242,0.6313912009512486,0.23898031763847416,0.08621537906580364,"C3,Cz,C4",,,,
BNCI2014-001,6,riemann_lr,reduced_montage,motor_core,3,0.0,0,3,0,0.7241379310344828,0.8097502972651605,0.20530320621449946,0.1383291764914692,"C3,Cz,C4",,,,
BNCI2014-001,6,riemann_lr,reduced_montage,motor_core,4,0.0,0,3,0,0.7025862068965517,0.685960591133005,0.2240878007392109,0.1422858938122716,"C3,Cz,C4",,,,
BNCI2014-001,6,riemann_lr,reduced_montage,motor_core,5,0.0,0,3,0,0.5086206896551724,0.5788177339901477,0.2610482390915514,0.17111302931529526,"C3,Cz,C4",,,,
BNCI2014-001,6,riemann_lr,reduced_montage,motor_extended,1,0.0,0,9,0,0.7758620689655172,0.8525564803804995,0.16489872861602012,0.10000242691580574,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,6,riemann_lr,reduced_montage,motor_extended,2,0.0,0,9,0,0.6379310344827587,0.72294887039239,0.21156498578531915,0.1041927823529349,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,6,riemann_lr,reduced_montage,motor_extended,3,0.0,0,9,0,0.7586206896551724,0.8537455410225921,0.17006284399813304,0.11931263041565654,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,6,riemann_lr,reduced_montage,motor_extended,4,0.0,0,9,0,0.7019704433497538,0.8485221674876847,0.16934259818861966,0.210606241435284,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,6,riemann_lr,reduced_montage,motor_extended,5,0.0,0,9,0,0.6299261083743842,0.6785714285714286,0.2368335089568084,0.19263067253410054,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,1,0.3181818181818182,0,22,7,0.5,0.7514863258026159,0.49679641377119915,0.49775825323879797,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,1,0.13636363636363635,0,22,3,0.5,0.8596908442330559,0.49561334452935923,0.4971459017572195,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,1,0.3181818181818182,0,22,7,0.5,0.6599286563614745,0.46924235262754144,0.4822546745870518,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,2,0.3181818181818182,0,22,7,0.5,0.7312722948870393,0.49466517254550196,0.4958771476187763,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,2,0.13636363636363635,0,22,3,0.5,0.8002378121284186,0.47595251671480077,0.48411345322971244,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,2,0.3181818181818182,0,22,7,0.5,0.648038049940547,0.4998352041878393,0.49984396986864615,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,3,0.3181818181818182,0,22,7,0.5,0.6397146254458977,0.45202152417029295,0.458088146044912,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,3,0.13636363636363635,0,22,3,0.5,0.769322235434007,0.47861101604613165,0.484130281001526,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,3,0.3181818181818182,0,22,7,0.5,0.797859690844233,0.4993364732828452,0.499569722273482,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,4,0.3181818181818182,0,22,7,0.5,0.8054187192118227,0.4677733860325776,0.4750318235273018,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,4,0.13636363636363635,0,22,3,0.5,0.8165024630541872,0.4678386015311648,0.4751913907745624,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,4,0.3181818181818182,0,22,7,0.5,0.6588669950738917,0.5083548380152046,0.5084835407284666,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,5,0.3181818181818182,0,22,7,0.5492610837438423,0.6982758620689655,0.26775736635565334,0.2397589022974227,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,5,0.13636363636363635,0,22,3,0.5344827586206896,0.8078817733990148,0.3028680829135424,0.3311412519679317,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,6,riemann_lr,region_dropout,all_channels,5,0.3181818181818182,0,22,7,0.5,0.6046798029556651,0.4912171954757915,0.4912196117789081,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,6,riemann_lr,cross_session,all_channels,0,0.0,0,22,0,0.7222222222222222,0.8103780864197532,0.1851638818140861,0.09032832860238284,,,,0train,1test
BNCI2014-001,7,riemann_lr,clean,all_channels,1,0.0,0,22,0,0.9482758620689655,0.985731272294887,0.09313549185059018,0.21202960306976779,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,0,22,2,0.5862068965517242,0.9881093935790726,0.26513737400347537,0.32310857862232706,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,1,22,2,0.5,0.9013079667063021,0.498905478161601,0.4993269873538433,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,2,22,2,0.5172413793103449,0.9619500594530321,0.3450797285357546,0.3904716328619913,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,3,22,2,0.5,0.9096313912009513,0.4982332774623121,0.4989946999548801,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,4,22,2,0.6896551724137931,0.9714625445897741,0.1810276693170922,0.25677294284920654,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,5,22,2,0.5517241379310345,0.9215219976218787,0.2994701155117562,0.34982807131839444,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,6,22,2,0.5862068965517242,0.985731272294887,0.25551302816067506,0.3259407075757416,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,7,22,2,0.6379310344827587,0.9774078478002378,0.19037234284748814,0.2827999621010896,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,8,22,2,0.7758620689655172,0.9524375743162901,0.1391526667171121,0.19497960096255473,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,9,22,2,0.5,0.971462544589774,0.4876584026151752,0.49259031570445494,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,0,22,4,0.5,0.920332936979786,0.3687638720928083,0.40110560593637096,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,1,22,4,0.5,0.8537455410225921,0.40017094991600366,0.42597977944633164,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,2,22,4,0.5,0.9785969084423306,0.47730029098705623,0.4860420101389326,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,3,22,4,0.5,0.896551724137931,0.42690835596280186,0.44933943580693425,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,4,22,4,0.5,0.821640903686088,0.4984787276064442,0.4989324165439406,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,5,22,4,0.5,0.9750297265160524,0.36806474152161445,0.4090854057582334,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,6,22,4,0.6896551724137931,0.8799048751486326,0.20319628251174474,0.20185327572666473,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,7,22,4,0.5344827586206896,0.8620689655172413,0.2797593771501832,0.30232571974605965,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,8,22,4,0.5,0.8882282996432818,0.48271423231382515,0.4888630763421521,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,9,22,4,0.5,0.8370986920332937,0.3262193976998955,0.3497514277123469,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.3,0,22,7,0.5,0.7051129607609988,0.4660230087906897,0.4726029683089538,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.3,1,22,7,0.5,0.9381688466111773,0.3557331306552768,0.38359253100818574,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.3,2,22,7,0.6206896551724138,0.7051129607609988,0.227769121608163,0.13693050768777765,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.3,3,22,7,0.6896551724137931,0.8335315101070155,0.2038740009798632,0.18224750561231978,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.3,4,22,7,0.5,0.8525564803804994,0.4894503995607191,0.49197433493295306,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.3,5,22,7,0.5,0.8085612366230678,0.3175378862550151,0.32530645464444713,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.3,6,22,7,0.5,0.718192627824019,0.4912329907251464,0.4927055873091162,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.3,7,22,7,0.5,0.8275862068965517,0.43123298221657735,0.4405742981516625,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.3,8,22,7,0.5,0.8656361474435197,0.4635094319066506,0.47308760672872435,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.3,9,22,7,0.5,0.8014268727705113,0.36797819467285686,0.38355481032438876,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.5,0,22,11,0.5,0.718192627824019,0.4999105164892549,0.49992789957183376,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.5,1,22,11,0.5,0.7705112960760998,0.48213236355143435,0.48496074872910233,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.5,2,22,11,0.5,0.9036860879904876,0.4996891429487089,0.49976660358202396,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.5,3,22,11,0.5,0.887039239001189,0.49996041629336835,0.49997328621582265,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.5,4,22,11,0.5,0.6658739595719382,0.4107955305504945,0.4080663565154704,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.5,5,22,11,0.5,0.8929845422116528,0.49829605823967793,0.498851588077029,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.5,6,22,11,0.5,0.8882282996432818,0.45309939574334784,0.46066099179242515,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.5,7,22,11,0.5689655172413793,0.6932223543400712,0.2469104900891306,0.1579270460469111,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.5,8,22,11,0.5,0.8109393579072532,0.42179222781924475,0.43302324570607137,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.5,9,22,11,0.5,0.816884661117717,0.481626888251607,0.485290231805233,,,,,
BNCI2014-001,7,riemann_lr,clean,all_channels,2,0.0,0,22,0,0.9482758620689655,0.9738406658739596,0.08889869488669672,0.18047341181407264,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.1,0,22,2,0.8275862068965517,0.9667063020214031,0.10811325703541597,0.16216592038295274,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.1,1,22,2,0.5,0.8180737217598097,0.3710777898104344,0.4010749805829607,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.1,2,22,2,0.5172413793103449,0.906064209274673,0.34450198272798177,0.38461449314706014,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.1,3,22,2,0.5,0.934601664684899,0.49895104478862745,0.499412527291233,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.1,4,22,2,0.603448275862069,0.9667063020214031,0.21437292757585424,0.28110770627697895,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.1,5,22,2,0.5,0.9536266349583828,0.3506915417292222,0.402871341630921,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.1,6,22,2,0.7758620689655172,0.9536266349583828,0.13339618310769738,0.17540629338028216,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.1,7,22,2,0.5,0.901307966706302,0.40708188093911735,0.43903284916728413,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.1,8,22,2,0.5,0.9334126040428062,0.4313612417789507,0.45672330582181625,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.1,9,22,2,0.5,0.9203329369797859,0.4746186442811635,0.48362814707793905,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.2,0,22,4,0.5,0.9250891795481571,0.4611635708491879,0.4755203054965556,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.2,1,22,4,0.5344827586206896,0.9191438763376932,0.34252596012239545,0.3828580121832471,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.2,2,22,4,0.6206896551724138,0.9334126040428062,0.21306041716083018,0.24971449503108384,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.2,3,22,4,0.8620689655172413,0.9417360285374554,0.11533893972691545,0.1268230798164977,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.2,4,22,4,0.5,0.9001189060642093,0.4668928427881961,0.47983415637087296,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.2,5,22,4,0.5,0.835909631391201,0.46254965320136193,0.4743718986947539,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.2,6,22,4,0.5,0.788347205707491,0.46156670012052853,0.47381082059549523,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.2,7,22,4,0.5,0.8834720570749108,0.4945361052439846,0.49665273224487133,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.2,8,22,4,0.7241379310344828,0.7598097502972652,0.20548928494381669,0.1069155219938096,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.2,9,22,4,0.6379310344827587,0.9262782401902496,0.22359347534339305,0.2720792747058436,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.3,0,22,7,0.6206896551724138,0.7419738406658739,0.2666424646260234,0.25384277848917836,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.3,1,22,7,0.5,0.8406658739595719,0.4994106820459276,0.49961313277137415,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.3,2,22,7,0.5,0.7288941736028538,0.4815760168291895,0.4866741813874706,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.3,3,22,7,0.5,0.8751486325802617,0.4247887713946454,0.44416868555379035,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.3,4,22,7,0.5,0.7407847800237811,0.4999575898562192,0.49996761273586465,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.3,5,22,7,0.5,0.8561236623067776,0.4671059370956214,0.4782079302182446,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.3,6,22,7,0.5517241379310345,0.8192627824019024,0.2573086706049409,0.2587232590532349,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.3,7,22,7,0.5,0.7455410225921523,0.4355585926826198,0.44581619242792375,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.3,8,22,7,0.5,0.7621878715814506,0.49982433667789056,0.499859340089143,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.3,9,22,7,0.5,0.8263971462544589,0.35528775042530386,0.36807422677180646,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.5,0,22,11,0.5,0.7491082045184304,0.3747886578486053,0.3815498913528879,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.5,1,22,11,0.5172413793103449,0.8489892984542212,0.29937231254982655,0.3073205311191785,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.5,2,22,11,0.5,0.5921521997621879,0.4975361275589997,0.4977211363980498,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.5,3,22,11,0.5,0.7015457788347207,0.30621700330811236,0.2767707411100098,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.5,4,22,11,0.5,0.6599286563614745,0.49595735070631225,0.49656382200662547,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.5,5,22,11,0.5344827586206896,0.7990487514863259,0.25123337884549984,0.22336712162111064,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.5,6,22,11,0.5,0.5386444708680143,0.49997772209147007,0.4999789862530485,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.5,7,22,11,0.5,0.6956004756242568,0.3307165830272418,0.32431448605108876,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.5,8,22,11,0.5,0.6183115338882283,0.4930418026033156,0.4935359805107673,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,2,0.5,9,22,11,0.5,0.619500594530321,0.4999857554364812,0.49998704766162844,,,,,
BNCI2014-001,7,riemann_lr,clean,all_channels,3,0.0,0,22,0,0.8275862068965517,0.938168846611177,0.11864433756892935,0.132638425080335,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,3,0.1,0,22,2,0.7586206896551724,0.9096313912009513,0.15039963421970273,0.16581889510749465,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,3,0.1,1,22,2,0.7586206896551724,0.9096313912009513,0.1526786171318574,0.15026118270772312,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,3,0.1,2,22,2,0.5,0.9346016646848989,0.4388613214954291,0.4628025846685325,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,3,0.1,3,22,2,0.5,0.9096313912009513,0.2747493811932146,0.31067020321039857,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,3,0.1,4,22,2,0.5,0.8906064209274673,0.42018290149615833,0.4482687986344719,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,3,0.1,5,22,2,0.6206896551724138,0.8834720570749108,0.21328665087736678,0.23743869699411116,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,3,0.1,6,22,2,0.6896551724137931,0.9357907253269917,0.1812422996454706,0.23290053808954497,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,3,0.1,7,22,2,0.5,0.9036860879904876,0.3481442395202223,0.3817150221451324,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,3,0.1,8,22,2,0.7413793103448276,0.9393579072532698,0.1506699495136664,0.20385952947571243,,,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,3,0.1,9,22,2,0.7586206896551724,0.8787158145065398,0.16455718544487047,0.14573357018006786,,,,,
